                         Dynamic Factor Results
Dep. Variable:  ,"Cases1", and 47 more  ,  No. Observations:  ,130
Model:          ,Dynamic Factor Model   ,  Log Likelihood     ,-3795.381
                ,+ 8 factors in 7 blocks,  AIC                ,8108.763
                ,+ AR(1) idiosyncratic  ,  BIC                ,8851.454
Date:           ,Sun, 02 Jun 2024       ,  HQIC               ,8410.543
Time:           ,23:22:34               ,  EM Iterations      ,233
Sample:         ,03-01-2012             ,                     ,
                ,- 12-01-2022           ,                     ,
Covariance Type:,Not computed           ,                     ,
                                                 Observation equation:
Factor loadings:,Global.1,Global.2,Response,Pandemic,Uncat,Consumption,Employment,Inflation,   idiosyncratic: AR(1),var.
Mask1           ,0.16    ,0.13    ,0.18    ,.       ,.    ,.          ,.         ,.        ,0.92                   ,0.17
Mask2           ,0.17    ,0.14    ,0.21    ,.       ,.    ,.          ,.         ,.        ,0.89                   ,0.19
School          ,0.14    ,0.11    ,0.07    ,.       ,.    ,.          ,.         ,.        ,0.97                   ,0.32
ARP             ,0.21    ,0.04    ,0.12    ,.       ,.    ,.          ,.         ,.        ,0.72                   ,0.27
PPP             ,-0.00   ,-0.06   ,0.07    ,.       ,.    ,.          ,.         ,.        ,-0.02                  ,0.99
CARES           ,0.17    ,0.02    ,-0.27   ,.       ,.    ,.          ,.         ,.        ,0.27                   ,1.20
Cons1           ,0.09    ,0.03    ,.       ,.       ,.    ,-0.06      ,.         ,.        ,-0.35                  ,0.96
Cons2           ,0.21    ,0.03    ,.       ,.       ,.    ,0.36       ,.         ,.        ,-0.08                  ,0.00
Cons3           ,0.21    ,0.03    ,.       ,.       ,.    ,0.36       ,.         ,.        ,-0.48                  ,0.00
Cons4           ,0.23    ,0.04    ,.       ,.       ,.    ,0.32       ,.         ,.        ,-0.13                  ,0.33
Cons5           ,0.23    ,0.04    ,.       ,.       ,.    ,0.31       ,.         ,.        ,-0.10                  ,0.33
Employment1     ,0.18    ,0.02    ,.       ,.       ,.    ,.          ,-0.50     ,.        ,-0.11                  ,0.70
Employment2     ,0.20    ,0.04    ,.       ,.       ,.    ,.          ,-0.50     ,.        ,-0.07                  ,0.70
UI              ,0.01    ,-0.13   ,.       ,.       ,.    ,.          ,0.15      ,.        ,0.63                   ,0.49
PartR           ,-0.13   ,-0.23   ,.       ,.       ,.    ,.          ,-0.20     ,.        ,1.09                   ,0.00
CPI             ,0.12    ,0.05    ,.       ,.       ,.    ,.          ,.         ,-0.01    ,-0.03                  ,0.94
CPIU            ,0.03    ,-0.00   ,.       ,.       ,.    ,.          ,.         ,0.02     ,-0.01                  ,0.98
PCE             ,-0.02   ,0.04    ,.       ,.       ,.    ,.          ,.         ,0.70     ,-0.24                  ,0.58
PCEC            ,-0.01   ,0.06    ,.       ,.       ,.    ,.          ,.         ,0.69     ,-0.24                  ,0.57
FixAss          ,0.04    ,0.04    ,.       ,.       ,-0.05,.          ,.         ,.        ,-0.03                  ,0.98
Prod            ,0.00    ,0.02    ,.       ,.       ,0.08 ,.          ,.         ,.        ,-0.04                  ,1.05
GDP             ,-0.11   ,-0.17   ,.       ,.       ,-0.13,.          ,.         ,.        ,0.34                   ,0.66
TBill1mo        ,-0.18   ,0.07    ,.       ,.       ,0.23 ,.          ,.         ,.        ,0.74                   ,0.59
TBill6mo        ,0.05    ,-0.28   ,.       ,.       ,0.18 ,.          ,.         ,.        ,0.38                   ,0.15
TBill1yr        ,0.05    ,-0.28   ,.       ,.       ,0.18 ,.          ,.         ,.        ,0.30                   ,0.15
TBill5yr        ,0.13    ,-0.27   ,.       ,.       ,0.14 ,.          ,.         ,.        ,0.75                   ,0.00
TBill10yr       ,0.13    ,-0.27   ,.       ,.       ,0.14 ,.          ,.         ,.        ,0.81                   ,0.00
TBill30yr       ,0.14    ,-0.21   ,.       ,.       ,0.25 ,.          ,.         ,.        ,0.21                   ,0.16
FFR             ,0.15    ,-0.21   ,.       ,.       ,0.25 ,.          ,.         ,.        ,0.18                   ,0.15
                      Transition: Factor block 0
        ,L1.Global.1,L1.Global.2,   error covariance,Global.1,Global.2
Global.1,0.93       ,0.08       ,Global.1           ,1.31    ,-0.64
Global.2,-0.03      ,0.98       ,Global.2           ,-0.64   ,0.33
      Transition: Factor block 1
        ,L1.Response,   error variance
Response,0.89       ,1.60
      Transition: Factor block 2
        ,L1.Pandemic,   error variance
Pandemic,0.44       ,4.96
   Transition: Factor block 3
     ,L1.Uncat,   error variance
Uncat,0.42    ,9.46
         Transition: Factor block 4
           ,L1.Consumption,   error variance
Consumption,0.18          ,5.67
        Transition: Factor block 5
          ,L1.Employment,   error variance
Employment,0.94         ,0.05
       Transition: Factor block 6
         ,L1.Inflation,   error variance
Inflation,0.36        ,0.72

Warnings:
[1] Covariance matrix not calculated.
