State,Year,Period,Monetary_3
AL,2013,M03,101.023
AL,2013,M04,100.944
AL,2013,M05,101.01
AL,2013,M06,101.228
AL,2013,M07,101.354
AL,2013,M08,101.51
AL,2013,M09,101.55
AL,2013,M10,101.722
AL,2013,M11,101.881
AL,2013,M12,102.084
AL,2014,M01,102.278
AL,2014,M02,102.338
AL,2014,M03,102.543
AL,2014,M04,102.742
AL,2014,M05,102.919
AL,2014,M06,103.035
AL,2014,M07,103.19
AL,2014,M08,103.177
AL,2014,M09,103.203
AL,2014,M10,103.177
AL,2014,M11,103.098
AL,2014,M12,102.94
AL,2015,M01,102.465
AL,2015,M02,102.634
AL,2015,M03,102.831
AL,2015,M04,102.91
AL,2015,M05,103.156
AL,2015,M06,103.356
AL,2015,M07,103.441
AL,2015,M08,103.442
AL,2015,M09,103.289
AL,2015,M10,103.274
AL,2015,M11,103.337
AL,2015,M12,103.253
AL,2016,M01,103.306
AL,2016,M02,103.242
AL,2016,M03,103.481
AL,2016,M04,103.823
AL,2016,M05,103.977
AL,2016,M06,104.175
AL,2016,M07,104.218
AL,2016,M08,104.374
AL,2016,M09,104.555
AL,2016,M10,104.786
AL,2016,M11,104.826
AL,2016,M12,105.017
AL,2017,M01,105.408
AL,2017,M02,105.57
AL,2017,M03,105.512
AL,2017,M04,105.744
AL,2017,M05,105.714
AL,2017,M06,105.815
AL,2017,M07,105.842
AL,2017,M08,106.093
AL,2017,M09,106.491
AL,2017,M10,106.648
AL,2017,M11,106.825
AL,2017,M12,106.98
AL,2018,M01,107.362
AL,2018,M02,107.625
AL,2018,M03,107.777
AL,2018,M04,107.988
AL,2018,M05,108.193
AL,2018,M06,108.317
AL,2018,M07,108.417
AL,2018,M08,108.502
AL,2018,M09,108.738
AL,2018,M10,108.924
AL,2018,M11,108.969
AL,2018,M12,108.991
AL,2019,M01,108.977
AL,2019,M02,109.146
AL,2019,M03,109.443
AL,2019,M04,109.78
AL,2019,M05,109.856
AL,2019,M06,109.935
AL,2019,M07,110.094
AL,2019,M08,110.132
AL,2019,M09,110.207
AL,2019,M10,110.423
AL,2019,M11,110.469
AL,2019,M12,110.736
AL,2020,M01,110.944
AL,2020,M02,111.07
AL,2020,M03,110.824
AL,2020,M04,110.237
AL,2020,M05,110.353
AL,2020,M06,110.746
AL,2020,M07,111.072
AL,2020,M08,111.411
AL,2020,M09,111.613
AL,2020,M10,111.648
AL,2020,M11,111.666
AL,2020,M12,112.15
AL,2021,M01,112.583
AL,2021,M02,112.961
AL,2021,M03,113.632
AL,2021,M04,114.238
AL,2021,M05,114.819
AL,2021,M06,115.458
AL,2021,M07,115.986
AL,2021,M08,116.444
AL,2021,M09,116.808
AL,2021,M10,117.479
AL,2021,M11,118.2
AL,2021,M12,118.841
AL,2022,M01,119.469
AL,2022,M02,120.178
AL,2022,M03,121.321
AL,2022,M04,121.563
AL,2022,M05,122.3
AL,2022,M06,123.512
AL,2022,M07,123.397
AL,2022,M08,123.728
AL,2022,M09,124.154
AL,2022,M10,124.623
AL,2022,M11,124.744
AL,2022,M12,124.809
AR,2012,M01,99.323
AR,2012,M02,99.545
AR,2012,M03,99.735
AR,2012,M04,99.866
AR,2012,M05,99.754
AR,2012,M06,99.704
AR,2012,M07,99.74
AR,2012,M08,100.075
AR,2012,M09,100.379
AR,2012,M10,100.677
AR,2012,M11,100.609
AR,2012,M12,100.593
AR,2013,M01,100.787
AR,2013,M02,101.156
AR,2013,M03,101.023
AR,2013,M04,100.944
AR,2013,M05,101.01
AR,2013,M06,101.228
AR,2013,M07,101.354
AR,2013,M08,101.51
AR,2013,M09,101.55
AR,2013,M10,101.722
AR,2013,M11,101.881
AR,2013,M12,102.084
AR,2014,M01,102.278
AR,2014,M02,102.338
AR,2014,M03,102.543
AR,2014,M04,102.742
AR,2014,M05,102.919
AR,2014,M06,103.035
AR,2014,M07,103.19
AR,2014,M08,103.177
AR,2014,M09,103.203
AR,2014,M10,103.177
AR,2014,M11,103.098
AR,2014,M12,102.94
AR,2015,M01,102.465
AR,2015,M02,102.634
AR,2015,M03,102.831
AR,2015,M04,102.91
AR,2015,M05,103.156
AR,2015,M06,103.356
AR,2015,M07,103.441
AR,2015,M08,103.442
AR,2015,M09,103.289
AR,2015,M10,103.274
AR,2015,M11,103.337
AR,2015,M12,103.253
AR,2016,M01,103.306
AR,2016,M02,103.242
AR,2016,M03,103.481
AR,2016,M04,103.823
AR,2016,M05,103.977
AR,2016,M06,104.175
AR,2016,M07,104.218
AR,2016,M08,104.374
AR,2016,M09,104.555
AR,2016,M10,104.786
AR,2016,M11,104.826
AR,2016,M12,105.017
AR,2017,M01,105.408
AR,2017,M02,105.57
AR,2017,M03,105.512
AR,2017,M04,105.744
AR,2017,M05,105.714
AR,2017,M06,105.815
AR,2017,M07,105.842
AR,2017,M08,106.093
AR,2017,M09,106.491
AR,2017,M10,106.648
AR,2017,M11,106.825
AR,2017,M12,106.98
AR,2018,M01,107.362
AR,2018,M02,107.625
AR,2018,M03,107.777
AR,2018,M04,107.988
AR,2018,M05,108.193
AR,2018,M06,108.317
AR,2018,M07,108.417
AR,2018,M08,108.502
AR,2018,M09,108.738
AR,2018,M10,108.924
AR,2018,M11,108.969
AR,2018,M12,108.991
AR,2019,M01,108.977
AR,2019,M02,109.146
AR,2019,M03,109.443
AR,2019,M04,109.78
AR,2019,M05,109.856
AR,2019,M06,109.935
AR,2019,M07,110.094
AR,2019,M08,110.132
AR,2019,M09,110.207
AR,2019,M10,110.423
AR,2019,M11,110.469
AR,2019,M12,110.736
AR,2020,M01,110.944
AR,2020,M02,111.07
AR,2020,M03,110.824
AR,2020,M04,110.237
AR,2020,M05,110.353
AR,2020,M06,110.746
AR,2020,M07,111.072
AR,2020,M08,111.411
AR,2020,M09,111.613
AR,2020,M10,111.648
AR,2020,M11,111.666
AR,2020,M12,112.15
AR,2021,M01,112.583
AR,2021,M02,112.961
AR,2021,M03,113.632
AR,2021,M04,114.238
AR,2021,M05,114.819
AR,2021,M06,115.458
AR,2021,M07,115.986
AR,2021,M08,116.444
AR,2021,M09,116.808
AR,2021,M10,117.479
AR,2021,M11,118.2
AR,2021,M12,118.841
AR,2022,M01,119.469
AR,2022,M02,120.178
AR,2022,M03,121.321
AR,2022,M04,121.563
AR,2022,M05,122.3
AR,2022,M06,123.512
AR,2022,M07,123.397
AR,2022,M08,123.728
AR,2022,M09,124.154
AR,2022,M10,124.623
AR,2022,M11,124.744
AR,2022,M12,124.809
AZ,2012,M01,99.323
AZ,2012,M02,99.545
AZ,2012,M03,99.735
AZ,2012,M04,99.866
AZ,2012,M05,99.754
AZ,2012,M06,99.704
AZ,2012,M07,99.74
AZ,2012,M08,100.075
AZ,2012,M09,100.379
AZ,2012,M10,100.677
AZ,2012,M11,100.609
AZ,2012,M12,100.593
AZ,2013,M01,100.787
AZ,2013,M02,101.156
AZ,2013,M03,101.023
AZ,2013,M04,100.944
AZ,2013,M05,101.01
AZ,2013,M06,101.228
AZ,2013,M07,101.354
AZ,2013,M08,101.51
AZ,2013,M09,101.55
AZ,2013,M10,101.722
AZ,2013,M11,101.881
AZ,2013,M12,102.084
AZ,2014,M01,102.278
AZ,2014,M02,102.338
AZ,2014,M03,102.543
AZ,2014,M04,102.742
AZ,2014,M05,102.919
AZ,2014,M06,103.035
AZ,2014,M07,103.19
AZ,2014,M08,103.177
AZ,2014,M09,103.203
AZ,2014,M10,103.177
AZ,2014,M11,103.098
AZ,2014,M12,102.94
AZ,2015,M01,102.465
AZ,2015,M02,102.634
AZ,2015,M03,102.831
AZ,2015,M04,102.91
AZ,2015,M05,103.156
AZ,2015,M06,103.356
AZ,2015,M07,103.441
AZ,2015,M08,103.442
AZ,2015,M09,103.289
AZ,2015,M10,103.274
AZ,2015,M11,103.337
AZ,2015,M12,103.253
AZ,2016,M01,103.306
AZ,2016,M02,103.242
AZ,2016,M03,103.481
AZ,2016,M04,103.823
AZ,2016,M05,103.977
AZ,2016,M06,104.175
AZ,2016,M07,104.218
AZ,2016,M08,104.374
AZ,2016,M09,104.555
AZ,2016,M10,104.786
AZ,2016,M11,104.826
AZ,2016,M12,105.017
AZ,2017,M01,105.408
AZ,2017,M02,105.57
AZ,2017,M03,105.512
AZ,2017,M04,105.744
AZ,2017,M05,105.714
AZ,2017,M06,105.815
AZ,2017,M07,105.842
AZ,2017,M08,106.093
AZ,2017,M09,106.491
AZ,2017,M10,106.648
AZ,2017,M11,106.825
AZ,2017,M12,106.98
AZ,2018,M01,107.362
AZ,2018,M02,107.625
AZ,2018,M03,107.777
AZ,2018,M04,107.988
AZ,2018,M05,108.193
AZ,2018,M06,108.317
AZ,2018,M07,108.417
AZ,2018,M08,108.502
AZ,2018,M09,108.738
AZ,2018,M10,108.924
AZ,2018,M11,108.969
AZ,2018,M12,108.991
AZ,2019,M01,108.977
AZ,2019,M02,109.146
AZ,2019,M03,109.443
AZ,2019,M04,109.78
AZ,2019,M05,109.856
AZ,2019,M06,109.935
AZ,2019,M07,110.094
AZ,2019,M08,110.132
AZ,2019,M09,110.207
AZ,2019,M10,110.423
AZ,2019,M11,110.469
AZ,2019,M12,110.736
AZ,2020,M01,110.944
AZ,2020,M02,111.07
AZ,2020,M03,110.824
AZ,2020,M04,110.237
AZ,2020,M05,110.353
AZ,2020,M06,110.746
AZ,2020,M07,111.072
AZ,2020,M08,111.411
AZ,2020,M09,111.613
AZ,2020,M10,111.648
AZ,2020,M11,111.666
AZ,2020,M12,112.15
AZ,2021,M01,112.583
AZ,2021,M02,112.961
AZ,2021,M03,113.632
AZ,2021,M04,114.238
AZ,2021,M05,114.819
AZ,2021,M06,115.458
AZ,2021,M07,115.986
AZ,2021,M08,116.444
AZ,2021,M09,116.808
AZ,2021,M10,117.479
AZ,2021,M11,118.2
AZ,2021,M12,118.841
AZ,2022,M01,119.469
AZ,2022,M02,120.178
AZ,2022,M03,121.321
AZ,2022,M04,121.563
AZ,2022,M05,122.3
AZ,2022,M06,123.512
AZ,2022,M07,123.397
AZ,2022,M08,123.728
AZ,2022,M09,124.154
AZ,2022,M10,124.623
AZ,2022,M11,124.744
AZ,2022,M12,124.809
CA,2012,M01,99.323
CA,2012,M02,99.545
CA,2012,M03,99.735
CA,2012,M04,99.866
CA,2012,M05,99.754
CA,2012,M06,99.704
CA,2012,M07,99.74
CA,2012,M08,100.075
CA,2012,M09,100.379
CA,2012,M10,100.677
CA,2012,M11,100.609
CA,2012,M12,100.593
CA,2013,M01,100.787
CA,2013,M02,101.156
CA,2013,M03,101.023
CA,2013,M04,100.944
CA,2013,M05,101.01
CA,2013,M06,101.228
CA,2013,M07,101.354
CA,2013,M08,101.51
CA,2013,M09,101.55
CA,2013,M10,101.722
CA,2013,M11,101.881
CA,2013,M12,102.084
CA,2014,M01,102.278
CA,2014,M02,102.338
CA,2014,M03,102.543
CA,2014,M04,102.742
CA,2014,M05,102.919
CA,2014,M06,103.035
CA,2014,M07,103.19
CA,2014,M08,103.177
CA,2014,M09,103.203
CA,2014,M10,103.177
CA,2014,M11,103.098
CA,2014,M12,102.94
CA,2015,M01,102.465
CA,2015,M02,102.634
CA,2015,M03,102.831
CA,2015,M04,102.91
CA,2015,M05,103.156
CA,2015,M06,103.356
CA,2015,M07,103.441
CA,2015,M08,103.442
CA,2015,M09,103.289
CA,2015,M10,103.274
CA,2015,M11,103.337
CA,2015,M12,103.253
CA,2016,M01,103.306
CA,2016,M02,103.242
CA,2016,M03,103.481
CA,2016,M04,103.823
CA,2016,M05,103.977
CA,2016,M06,104.175
CA,2016,M07,104.218
CA,2016,M08,104.374
CA,2016,M09,104.555
CA,2016,M10,104.786
CA,2016,M11,104.826
CA,2016,M12,105.017
CA,2017,M01,105.408
CA,2017,M02,105.57
CA,2017,M03,105.512
CA,2017,M04,105.744
CA,2017,M05,105.714
CA,2017,M06,105.815
CA,2017,M07,105.842
CA,2017,M08,106.093
CA,2017,M09,106.491
CA,2017,M10,106.648
CA,2017,M11,106.825
CA,2017,M12,106.98
CA,2018,M01,107.362
CA,2018,M02,107.625
CA,2018,M03,107.777
CA,2018,M04,107.988
CA,2018,M05,108.193
CA,2018,M06,108.317
CA,2018,M07,108.417
CA,2018,M08,108.502
CA,2018,M09,108.738
CA,2018,M10,108.924
CA,2018,M11,108.969
CA,2018,M12,108.991
CA,2019,M01,108.977
CA,2019,M02,109.146
CA,2019,M03,109.443
CA,2019,M04,109.78
CA,2019,M05,109.856
CA,2019,M06,109.935
CA,2019,M07,110.094
CA,2019,M08,110.132
CA,2019,M09,110.207
CA,2019,M10,110.423
CA,2019,M11,110.469
CA,2019,M12,110.736
CA,2020,M01,110.944
CA,2020,M02,111.07
CA,2020,M03,110.824
CA,2020,M04,110.237
CA,2020,M05,110.353
CA,2020,M06,110.746
CA,2020,M07,111.072
CA,2020,M08,111.411
CA,2020,M09,111.613
CA,2020,M10,111.648
CA,2020,M11,111.666
CA,2020,M12,112.15
CA,2021,M01,112.583
CA,2021,M02,112.961
CA,2021,M03,113.632
CA,2021,M04,114.238
CA,2021,M05,114.819
CA,2021,M06,115.458
CA,2021,M07,115.986
CA,2021,M08,116.444
CA,2021,M09,116.808
CA,2021,M10,117.479
CA,2021,M11,118.2
CA,2021,M12,118.841
CA,2022,M01,119.469
CA,2022,M02,120.178
CA,2022,M03,121.321
CA,2022,M04,121.563
CA,2022,M05,122.3
CA,2022,M06,123.512
CA,2022,M07,123.397
CA,2022,M08,123.728
CA,2022,M09,124.154
CA,2022,M10,124.623
CA,2022,M11,124.744
CA,2022,M12,124.809
CO,2012,M01,99.323
CO,2012,M02,99.545
CO,2012,M03,99.735
CO,2012,M04,99.866
CO,2012,M05,99.754
CO,2012,M06,99.704
CO,2012,M07,99.74
CO,2012,M08,100.075
CO,2012,M09,100.379
CO,2012,M10,100.677
CO,2012,M11,100.609
CO,2012,M12,100.593
CO,2013,M01,100.787
CO,2013,M02,101.156
CO,2013,M03,101.023
CO,2013,M04,100.944
CO,2013,M05,101.01
CO,2013,M06,101.228
CO,2013,M07,101.354
CO,2013,M08,101.51
CO,2013,M09,101.55
CO,2013,M10,101.722
CO,2013,M11,101.881
CO,2013,M12,102.084
CO,2014,M01,102.278
CO,2014,M02,102.338
CO,2014,M03,102.543
CO,2014,M04,102.742
CO,2014,M05,102.919
CO,2014,M06,103.035
CO,2014,M07,103.19
CO,2014,M08,103.177
CO,2014,M09,103.203
CO,2014,M10,103.177
CO,2014,M11,103.098
CO,2014,M12,102.94
CO,2015,M01,102.465
CO,2015,M02,102.634
CO,2015,M03,102.831
CO,2015,M04,102.91
CO,2015,M05,103.156
CO,2015,M06,103.356
CO,2015,M07,103.441
CO,2015,M08,103.442
CO,2015,M09,103.289
CO,2015,M10,103.274
CO,2015,M11,103.337
CO,2015,M12,103.253
CO,2016,M01,103.306
CO,2016,M02,103.242
CO,2016,M03,103.481
CO,2016,M04,103.823
CO,2016,M05,103.977
CO,2016,M06,104.175
CO,2016,M07,104.218
CO,2016,M08,104.374
CO,2016,M09,104.555
CO,2016,M10,104.786
CO,2016,M11,104.826
CO,2016,M12,105.017
CO,2017,M01,105.408
CO,2017,M02,105.57
CO,2017,M03,105.512
CO,2017,M04,105.744
CO,2017,M05,105.714
CO,2017,M06,105.815
CO,2017,M07,105.842
CO,2017,M08,106.093
CO,2017,M09,106.491
CO,2017,M10,106.648
CO,2017,M11,106.825
CO,2017,M12,106.98
CO,2018,M01,107.362
CO,2018,M02,107.625
CO,2018,M03,107.777
CO,2018,M04,107.988
CO,2018,M05,108.193
CO,2018,M06,108.317
CO,2018,M07,108.417
CO,2018,M08,108.502
CO,2018,M09,108.738
CO,2018,M10,108.924
CO,2018,M11,108.969
CO,2018,M12,108.991
CO,2019,M01,108.977
CO,2019,M02,109.146
CO,2019,M03,109.443
CO,2019,M04,109.78
CO,2019,M05,109.856
CO,2019,M06,109.935
CO,2019,M07,110.094
CO,2019,M08,110.132
CO,2019,M09,110.207
CO,2019,M10,110.423
CO,2019,M11,110.469
CO,2019,M12,110.736
CO,2020,M01,110.944
CO,2020,M02,111.07
CO,2020,M03,110.824
CO,2020,M04,110.237
CO,2020,M05,110.353
CO,2020,M06,110.746
CO,2020,M07,111.072
CO,2020,M08,111.411
CO,2020,M09,111.613
CO,2020,M10,111.648
CO,2020,M11,111.666
CO,2020,M12,112.15
CO,2021,M01,112.583
CO,2021,M02,112.961
CO,2021,M03,113.632
CO,2021,M04,114.238
CO,2021,M05,114.819
CO,2021,M06,115.458
CO,2021,M07,115.986
CO,2021,M08,116.444
CO,2021,M09,116.808
CO,2021,M10,117.479
CO,2021,M11,118.2
CO,2021,M12,118.841
CO,2022,M01,119.469
CO,2022,M02,120.178
CO,2022,M03,121.321
CO,2022,M04,121.563
CO,2022,M05,122.3
CO,2022,M06,123.512
CO,2022,M07,123.397
CO,2022,M08,123.728
CO,2022,M09,124.154
CO,2022,M10,124.623
CO,2022,M11,124.744
CO,2022,M12,124.809
CT,2012,M01,99.323
CT,2012,M02,99.545
CT,2012,M03,99.735
CT,2012,M04,99.866
CT,2012,M05,99.754
CT,2012,M06,99.704
CT,2012,M07,99.74
CT,2012,M08,100.075
CT,2012,M09,100.379
CT,2012,M10,100.677
CT,2012,M11,100.609
CT,2012,M12,100.593
CT,2013,M01,100.787
CT,2013,M02,101.156
CT,2013,M03,101.023
CT,2013,M04,100.944
CT,2013,M05,101.01
CT,2013,M06,101.228
CT,2013,M07,101.354
CT,2013,M08,101.51
CT,2013,M09,101.55
CT,2013,M10,101.722
CT,2013,M11,101.881
CT,2013,M12,102.084
CT,2014,M01,102.278
CT,2014,M02,102.338
CT,2014,M03,102.543
CT,2014,M04,102.742
CT,2014,M05,102.919
CT,2014,M06,103.035
CT,2014,M07,103.19
CT,2014,M08,103.177
CT,2014,M09,103.203
CT,2014,M10,103.177
CT,2014,M11,103.098
CT,2014,M12,102.94
CT,2015,M01,102.465
CT,2015,M02,102.634
CT,2015,M03,102.831
CT,2015,M04,102.91
CT,2015,M05,103.156
CT,2015,M06,103.356
CT,2015,M07,103.441
CT,2015,M08,103.442
CT,2015,M09,103.289
CT,2015,M10,103.274
CT,2015,M11,103.337
CT,2015,M12,103.253
CT,2016,M01,103.306
CT,2016,M02,103.242
CT,2016,M03,103.481
CT,2016,M04,103.823
CT,2016,M05,103.977
CT,2016,M06,104.175
CT,2016,M07,104.218
CT,2016,M08,104.374
CT,2016,M09,104.555
CT,2016,M10,104.786
CT,2016,M11,104.826
CT,2016,M12,105.017
CT,2017,M01,105.408
CT,2017,M02,105.57
CT,2017,M03,105.512
CT,2017,M04,105.744
CT,2017,M05,105.714
CT,2017,M06,105.815
CT,2017,M07,105.842
CT,2017,M08,106.093
CT,2017,M09,106.491
CT,2017,M10,106.648
CT,2017,M11,106.825
CT,2017,M12,106.98
CT,2018,M01,107.362
CT,2018,M02,107.625
CT,2018,M03,107.777
CT,2018,M04,107.988
CT,2018,M05,108.193
CT,2018,M06,108.317
CT,2018,M07,108.417
CT,2018,M08,108.502
CT,2018,M09,108.738
CT,2018,M10,108.924
CT,2018,M11,108.969
CT,2018,M12,108.991
CT,2019,M01,108.977
CT,2019,M02,109.146
CT,2019,M03,109.443
CT,2019,M04,109.78
CT,2019,M05,109.856
CT,2019,M06,109.935
CT,2019,M07,110.094
CT,2019,M08,110.132
CT,2019,M09,110.207
CT,2019,M10,110.423
CT,2019,M11,110.469
CT,2019,M12,110.736
CT,2020,M01,110.944
CT,2020,M02,111.07
CT,2020,M03,110.824
CT,2020,M04,110.237
CT,2020,M05,110.353
CT,2020,M06,110.746
CT,2020,M07,111.072
CT,2020,M08,111.411
CT,2020,M09,111.613
CT,2020,M10,111.648
CT,2020,M11,111.666
CT,2020,M12,112.15
CT,2021,M01,112.583
CT,2021,M02,112.961
CT,2021,M03,113.632
CT,2021,M04,114.238
CT,2021,M05,114.819
CT,2021,M06,115.458
CT,2021,M07,115.986
CT,2021,M08,116.444
CT,2021,M09,116.808
CT,2021,M10,117.479
CT,2021,M11,118.2
CT,2021,M12,118.841
CT,2022,M01,119.469
CT,2022,M02,120.178
CT,2022,M03,121.321
CT,2022,M04,121.563
CT,2022,M05,122.3
CT,2022,M06,123.512
CT,2022,M07,123.397
CT,2022,M08,123.728
CT,2022,M09,124.154
CT,2022,M10,124.623
CT,2022,M11,124.744
CT,2022,M12,124.809
DE,2012,M01,99.323
DE,2012,M02,99.545
DE,2012,M03,99.735
DE,2012,M04,99.866
DE,2012,M05,99.754
DE,2012,M06,99.704
DE,2012,M07,99.74
DE,2012,M08,100.075
DE,2012,M09,100.379
DE,2012,M10,100.677
DE,2012,M11,100.609
DE,2012,M12,100.593
DE,2013,M01,100.787
DE,2013,M02,101.156
DE,2013,M03,101.023
DE,2013,M04,100.944
DE,2013,M05,101.01
DE,2013,M06,101.228
DE,2013,M07,101.354
DE,2013,M08,101.51
DE,2013,M09,101.55
DE,2013,M10,101.722
DE,2013,M11,101.881
DE,2013,M12,102.084
DE,2014,M01,102.278
DE,2014,M02,102.338
DE,2014,M03,102.543
DE,2014,M04,102.742
DE,2014,M05,102.919
DE,2014,M06,103.035
DE,2014,M07,103.19
DE,2014,M08,103.177
DE,2014,M09,103.203
DE,2014,M10,103.177
DE,2014,M11,103.098
DE,2014,M12,102.94
DE,2015,M01,102.465
DE,2015,M02,102.634
DE,2015,M03,102.831
DE,2015,M04,102.91
DE,2015,M05,103.156
DE,2015,M06,103.356
DE,2015,M07,103.441
DE,2015,M08,103.442
DE,2015,M09,103.289
DE,2015,M10,103.274
DE,2015,M11,103.337
DE,2015,M12,103.253
DE,2016,M01,103.306
DE,2016,M02,103.242
DE,2016,M03,103.481
DE,2016,M04,103.823
DE,2016,M05,103.977
DE,2016,M06,104.175
DE,2016,M07,104.218
DE,2016,M08,104.374
DE,2016,M09,104.555
DE,2016,M10,104.786
DE,2016,M11,104.826
DE,2016,M12,105.017
DE,2017,M01,105.408
DE,2017,M02,105.57
DE,2017,M03,105.512
DE,2017,M04,105.744
DE,2017,M05,105.714
DE,2017,M06,105.815
DE,2017,M07,105.842
DE,2017,M08,106.093
DE,2017,M09,106.491
DE,2017,M10,106.648
DE,2017,M11,106.825
DE,2017,M12,106.98
DE,2018,M01,107.362
DE,2018,M02,107.625
DE,2018,M03,107.777
DE,2018,M04,107.988
DE,2018,M05,108.193
DE,2018,M06,108.317
DE,2018,M07,108.417
DE,2018,M08,108.502
DE,2018,M09,108.738
DE,2018,M10,108.924
DE,2018,M11,108.969
DE,2018,M12,108.991
DE,2019,M01,108.977
DE,2019,M02,109.146
DE,2019,M03,109.443
DE,2019,M04,109.78
DE,2019,M05,109.856
DE,2019,M06,109.935
DE,2019,M07,110.094
DE,2019,M08,110.132
DE,2019,M09,110.207
DE,2019,M10,110.423
DE,2019,M11,110.469
DE,2019,M12,110.736
DE,2020,M01,110.944
DE,2020,M02,111.07
DE,2020,M03,110.824
DE,2020,M04,110.237
DE,2020,M05,110.353
DE,2020,M06,110.746
DE,2020,M07,111.072
DE,2020,M08,111.411
DE,2020,M09,111.613
DE,2020,M10,111.648
DE,2020,M11,111.666
DE,2020,M12,112.15
DE,2021,M01,112.583
DE,2021,M02,112.961
DE,2021,M03,113.632
DE,2021,M04,114.238
DE,2021,M05,114.819
DE,2021,M06,115.458
DE,2021,M07,115.986
DE,2021,M08,116.444
DE,2021,M09,116.808
DE,2021,M10,117.479
DE,2021,M11,118.2
DE,2021,M12,118.841
DE,2022,M01,119.469
DE,2022,M02,120.178
DE,2022,M03,121.321
DE,2022,M04,121.563
DE,2022,M05,122.3
DE,2022,M06,123.512
DE,2022,M07,123.397
DE,2022,M08,123.728
DE,2022,M09,124.154
DE,2022,M10,124.623
DE,2022,M11,124.744
DE,2022,M12,124.809
FL,2012,M01,99.323
FL,2012,M02,99.545
FL,2012,M03,99.735
FL,2012,M04,99.866
FL,2012,M05,99.754
FL,2012,M06,99.704
FL,2012,M07,99.74
FL,2012,M08,100.075
